"Leading.razor.protein","Gene.names.syn","Protein.names.syn","pVal.syn","phase.syn","peak.shape.syn","period.syn","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr.syn","Amplitude.syn","CV.syn","Gene.names.tot","Protein.names.tot","pVal.tot","phase.tot","peak.shape.tot","period.tot","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr.tot","Amplitude.tot","CV.tot"
"Q9CU62","Smc1a","Structural maintenance of chromosomes protein 1A",0.00130198144442061,6,18,24,436914.027858739,437337.074186843,372068.131193441,367556.248265583,338491.466875978,342893.99143849,266762.483217019,287338.626774619,318663.333343556,358144.74552785,318014.011767499,329121.004208359,250310.674965813,309217.831087368,256586.192868722,227177.647666832,326037.343202919,0.644586980299406,0.186982039948117,"Smc1a","Structural maintenance of chromosomes protein 1A",0.000140037868969505,6,18,24,2946752.44811499,2721568.31015269,2685913.66184481,2509939.09310687,2348538.7734235,2647838.71114726,2329084.31692474,2199845.68386425,2875319.64889179,2940153.18149514,2893834.60207122,2675288.74318572,2605171.06774174,2737056.85084111,2360701.31589877,2387044.09034953,2616503.15619088,0.285459913351716,0.0909861622602068
"Q9CU65","Zmym2","Zinc finger MYM-type protein 2",0.752344151799718,6,18,24,34528.4133766694,38862.5151648206,32344.3931107201,35562.1195363955,31446.6184798205,26848.5813557702,33564.1127824004,17169.4239057635,39948.3873885342,35817.2903480586,39285.4668411654,36700.3475686009,39537.5468507785,38621.1865247299,39895.8587641075,35111.7876670364,34702.7531040857,0.656402199976717,0.170357600232339,"Zmym2","Zinc finger MYM-type protein 2",0.833768085609425,12,12,24,125096.979062165,109553.044265884,126917.167192615,129642.496663572,120669.074788318,123277.646844502,112111.339367299,99251.5701529273,144731.997575742,132432.250302881,146344.608060025,127873.493090708,149797.956415379,136933.87265626,151565.318526323,130953.42295599,129197.014870037,0.404914528605941,0.113752239084966
"Q9CVB6","Arpc2","Actin-related protein 2/3 complex subunit 2",0.378897297015702,12,6,24,108803.921817395,107967.868400017,102696.351425611,146116.500544664,88287.9676803695,104137.826549547,96457.4696246916,107847.191989566,95703.2607035091,123748.013139869,95376.0124513585,152732.748835599,90949.7900740046,108360.28657195,83770.1957733,108988.597107103,107621.500168035,0.640787881181961,0.177188672533091,"Arpc2","Actin-related protein 2/3 complex subunit 2",0.209425493352519,6,18,24,1007739.15441043,1018276.97367871,1070511.05079802,1138907.73322755,1063009.13642635,1116488.73697237,1064363.46485493,986057.177046584,1281970.13191853,1195239.76966732,1020588.86512345,1064878.80711908,996617.833274806,1005416.13628513,1052131.27625401,1012002.1775981,1068387.40154096,0.276971587689207,0.0752177122497401
"Q9CW03","Smc3","Structural maintenance of chromosomes protein 3",0.000281675897852897,6,18,24,305180.939368191,338919.379013794,265919.932315631,280071.795949636,238133.854080245,217386.660652135,235896.28706586,175731.303301666,384699.289975799,262522.199978877,207369.258257405,225764.39584285,204206.236869391,238393.872152737,199590.470974752,201614.648536005,248837.532770936,0.839776798729538,0.224534907622131,"Smc3","Structural maintenance of chromosomes protein 3",0.000256068998048088,6,18,24,1581112.08317948,1553907.53388971,1613623.37579409,1440920.02297572,1413853.82793875,1544234.35731909,1323065.89693672,1192151.37012489,1759008.27756796,1805145.70677443,1626135.90283268,1514954.8927774,1491266.24167031,1562462.42496835,1420574.6846613,1309198.82662952,1509475.96412752,0.406097447867512,0.105848980269015
"Q9CWF2","Tubb2a;Tubb2b","Tubulin beta-2A chain;Tubulin beta-2B chain",0.862219164721563,12,12,24,24856.136929397,29620.244410565,22160.9167406553,19064.8587655024,19056.4717717506,19930.2245267419,23605.9305432246,13899.5810598854,13101.0342232451,11066.0650231409,15020.7851118073,21277.5213367032,16325.5995087845,15907.3475687667,17439.5358067381,13995.2872665478,18520.471287091,1.0018200454951,0.266151672428206,"Tubb2a;Tubb2b","Tubulin beta-2A chain;Tubulin beta-2B chain",0.876279025921901,24,18,24,123161.067104571,147979.157872319,137074.808508854,107298.976842967,110959.650589848,112083.499888827,119698.786569816,125810.281657096,84531.1064341565,97088.0281234432,111871.788290041,122656.212527354,118911.77522422,96779.0024587748,125144.433375825,106728.911598639,115486.092941672,0.549399930519841,0.135941480647949
"Q9CWJ9","Atic","Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase",0.858038494704348,6,12,24,27657.645916129,36691.1216494562,23874.9103067968,22884.2191582111,22771.9128259389,21118.9657404925,19444.9800723434,22988.4961639857,20012.9559594499,14250.6077752532,17632.169261735,22173.907692688,17275.8099623406,19396.4134516887,16491.126613647,22938.2083922631,21725.2156839012,1.03292479120619,0.238655411660625,"Atic","Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase",0.341575200510152,12,6,24,295353.135584162,303964.907802029,325739.90517019,289077.909774016,258656.312204245,283438.623133113,304093.714007752,307135.355221029,209372.502298547,238295.646665773,292047.403028424,307519.546532806,270775.182209803,236646.330490115,287908.795554729,297749.736595804,281735.937892034,0.413037128817542,0.111087226502043
"Q9CWK3","Cd2bp2","CD2 antigen cytoplasmic tail-binding protein 2",0.853430522236473,6,18,24,31007.9826373227,22016.9948626725,18304.1482135696,14897.5790374019,14264.6172481573,24209.1913176727,21401.6982349817,17940.4463418067,24405.5636230468,17894.6026043237,27378.7306968982,22839.5060250438,25102.9654088931,21753.5315731469,17668.9489821004,25683.2165856501,21673.107712043,0.772541050024943,0.212906373427854,"Cd2bp2","CD2 antigen cytoplasmic tail-binding protein 2",0.00803665773787854,6,18,24,250725.081738326,238097.130050152,214378.87415374,214846.12057832,199410.795816153,214360.971517783,193800.464970913,209867.519593233,259882.827144433,259038.810539624,262115.116035734,236519.614062296,256113.950867745,215611.644487196,211653.671201516,217231.810292044,228353.400190576,0.299161961274972,0.101259561726083
"Q9CWK8","Snx1;Snx2","Sorting nexin-1;Sorting nexin-2",0.342696261849576,12,6,24,75978.2414445809,77097.4612276905,94021.8610548386,91230.7076176997,66168.9451458375,73861.7080274626,76497.0528549653,124858.393168064,64456.1391406995,71532.6420419584,71452.6862622864,76123.1784359108,67570.9695886458,65749.91784677,49662.3557928658,62152.4836468511,75525.9214560704,0.995632174033598,0.223614846289245,"Snx1;Snx2","Sorting nexin-1;Sorting nexin-2",0.791501589073402,12,18,24,636934.418939867,693289.385484385,891142.699513729,691631.135153805,667706.038114814,737191.844764553,767808.168098282,714950.520582593,602152.644237157,690753.795777514,647298.272837362,729574.119655493,553211.30434563,624479.944200995,612942.794181403,711945.578919619,685813.29155045,0.492745473631929,0.114774931675528
"Q9CWM4","Pfdn1","Prefoldin subunit 1",0.0749924445975666,6,18,24,32731.3330979234,35294.6808887732,34341.5031454922,27334.7846163098,27771.7016506161,27517.4363804691,26085.4274518081,23863.2778843676,16971.2502846859,31717.4841082496,29184.9951342262,28871.5463046887,36303.4715931592,25106.1065817856,20421.3020407106,24472.9098552012,27999.3256886542,0.690453103172662,0.189466339954318,"Pfdn1","Prefoldin subunit 1",0.80046813160152,12,12,24,230121.071159961,235590.502299919,190150.524210864,242009.887663596,194880.097409122,187417.34102277,158290.833760969,200197.950700805,159706.1284957,185990.195083676,233824.265073764,225838.134566222,228590.463134847,210660.149089822,242451.910999361,206457.263879156,208261.04490941,0.404113391801144,0.13164269737982
"Q9CWR1-2","Wdr73","WD repeat-containing protein 73",0.853430522236473,12,18,24,1532.86308849266,826.454109101567,1771.09733652593,942.044138727878,944.124388290992,584.723579022478,1316.59108119516,1439.32634812265,1070.17220302834,1429.94967216354,1677.76866275949,1369.74996358965,2502.44266043287,1648.20610681108,1143.03223856331,1362.04135004795,1347.53668292972,1.42312940768412,0.335353571846718,"Wdr73","WD repeat-containing protein 73",0.434973443761697,12,18,24,4540.0984371013,5014.33904119875,6845.91192617239,5506.09201092079,5282.64791506466,4860.26291638339,6759.04012997308,5845.18176849836,5990.56015422313,5780.7538430797,8425.9368386544,6538.81674627738,7567.10473810596,7007.07279796984,5526.08439993553,6802.76877869079,6143.29202764059,0.632533564100404,0.171808429254798
"Q9CWT6","Ddx28","Probable ATP-dependent RNA helicase DDX28",0.676678016636985,6,18,24,8710.42726952235,7346.73786422002,8326.58502080937,6672.95275106826,7972.55591566099,7227.41282531773,7228.80679646757,7803.71179237426,11426.0857079408,6690.9203980685,5775.55693182582,7421.90886126976,5624.79646855939,7403.74641651333,6295.90425959078,6710.33958557555,7414.90305404903,0.782382345000926,0.183767855768308,"Ddx28","Probable ATP-dependent RNA helicase DDX28",0.0928384151937724,6,12,24,24277.7276265608,19979.9382850935,23158.4718131635,21565.7683291131,21439.2061469692,22696.9319254964,22073.4334576935,20682.8951802852,34918.6816628672,28336.2413612249,22059.614344017,23373.2254867544,18572.7910543831,21912.4684624454,20444.8988244622,22739.6641383825,23014.497381182,0.710243214863752,0.166601037635088
"Q9CWU9","Nup37","Nucleoporin Nup37",0.692265842639357,6,12,24,24530.2914716969,23383.4724051333,15673.3498405295,20194.2656389406,20299.9351019225,13223.2830654756,14633.0761094271,23487.6991403592,11906.9222550553,13977.0377135822,13121.5966391326,16447.6349558697,12975.2650040752,9830.39942703966,14471.6856247217,11580.4258369812,16233.5212643714,0.905527014457418,0.2874653975588,"Nup37","Nucleoporin Nup37",0.0749827261839369,6,12,24,117272.990381317,105511.437332709,89525.8824812913,91925.4254745169,85060.3482411538,80854.4656778859,80395.4317586138,86628.3685668062,91831.4902135755,91152.9204345409,96726.5972025595,103267.00518122,104182.815071393,77787.381397018,104758.627351697,89533.3428588388,93525.908101571,0.422188993251119,0.116976914654765
"Q9CWW7","Cxxc1","CXXC-type zinc finger protein 1",0.807305345735438,12,6,24,3629.99459372739,3312.98107308816,4106.57865563304,3707.55919956406,2801.96198536841,2569.87124812879,3839.69229174945,3207.29767238795,3268.11336617257,3759.92404341743,4254.15174307861,2756.54314413162,4419.88030853405,3673.88732570592,3339.36843286031,3173.00891090573,3488.80087465334,0.530270751147149,0.152863451398558,"Cxxc1","CXXC-type zinc finger protein 1",0.0176887737171982,24,6,24,127554.635931963,137293.456070501,143290.013064508,143988.448427196,144178.375417447,147765.164111335,175331.778250971,145383.581476227,143506.890303405,177144.988464226,181168.674976924,167144.264429546,183681.64743991,185233.87637046,187287.390281371,199923.620745698,161867.300360105,0.447088353563295,0.138123661953376
"Q9CWX4","Rpusd4","RNA pseudouridylate synthase domain-containing protein 4",0.513850436357357,12,18,24,778.084889363528,725.364181350782,1929.45338699722,737.224726491475,722.024619229367,743.41467930818,1614.00626872412,708.359611380208,578.319939328,784.313924716689,898.015214465777,1091.45718548085,864.712238253932,1195.5607231661,912.3686353441,1398.23947825296,980.057481365831,1.37862673706266,0.383803541940943,"Rpusd4","RNA pseudouridylate synthase domain-containing protein 4",0.853430522236473,12,6,24,4548.16613756705,1665.8996504581,6748.81036067292,3678.52077771888,3911.10101779374,4453.67496692358,4659.0897996169,5012.94452222691,5176.42304967665,6040.60379405313,3125.33871472098,5303.33861671157,4270.46023285029,4402.66645151541,3779.88206593838,4347.54395685177,4445.27900720602,1.14344019846115,0.261866743149534
"Q9CWX9","Ddx47","Probable ATP-dependent RNA helicase DDX47",0.000453314971589486,6,18,24,256351.182299234,203053.322010626,166305.297802329,176191.955512222,160340.850186199,168756.110281171,152142.179193687,174802.492542688,190728.376069881,202670.687513162,184021.92793124,189903.801163606,143202.420322404,186779.499412904,151503.452599692,163764.29891759,179407.365859915,0.630680693819333,0.151574468970191,"Ddx47","Probable ATP-dependent RNA helicase DDX47",0.000934496862655972,6,18,24,522406.01543644,445080.940786156,334874.621743246,328828.137498053,309830.213460049,380480.784828712,320212.870522816,353641.325322188,419177.550232365,419508.767573693,367634.875973031,378371.824300027,331957.347292155,356929.84472313,291490.868000979,316738.58044147,367322.785508407,0.62864367947078,0.162919062274274
"Q9CWY8","Rnaseh2a","Ribonuclease H2 subunit A",0.0132996459630723,6,12,24,2554.32360857301,2103.28524073408,2135.35398637886,1395.13318463001,1193.39339885847,1481.66309933297,1725.8791781754,1282.39778375868,1832.46393591073,1620.61656305434,1702.30745612638,1096.59762533126,1079.48314423564,1121.25008622249,1446.16015291013,880.437650899644,1540.67163094576,1.08646510005888,0.294701303032807,"Rnaseh2a","Ribonuclease H2 subunit A",0.413768784442628,12,12,24,10985.7429036548,10983.343807183,15083.0679145075,10454.7658759039,10671.5593534204,12643.4582371652,12950.7514566221,10119.6298789222,9493.93109135677,10906.8118807766,11345.6728029056,10196.9487260356,9893.93681316631,8579.34451355962,7602.90389294049,7475.63743689709,10586.7191615636,0.718582439140367,0.182039157744373
"Q9CX00","Ist1","IST1 homolog",0.312788014567127,12,6,24,32204.6915397424,25322.7891860025,37020.6007428221,26733.2811210285,21220.2852782229,25476.0115956738,20583.8686900276,18339.1028158686,17936.0322359006,21375.9116628797,20798.0540524727,25033.9420715323,20435.3606209622,17799.2123321885,21444.8377461732,22773.0854238759,23406.0666947108,0.821213946851528,0.222881084184848,"Ist1","IST1 homolog",0.897535093525561,12,6,24,115577.652769556,128588.643632768,130239.361414611,126560.445058403,111697.371592221,131309.090119458,102979.075370646,103607.242823049,103990.229884469,104409.106236572,110003.225753274,102451.625067015,97520.1064841808,98479.7417922169,126379.936771226,114402.944529985,113012.237456228,0.298985175374165,0.10625630558054
"Q9CX11","Utp23","rRNA-processing protein UTP23 homolog",0.832430111218511,6,12,24,11844.9530032573,12707.279226072,12681.0619606949,10460.9303527189,10783.0459990427,11762.8534589902,11182.686609588,7053.64031518358,11970.1356804303,10198.3382343733,8109.69076134854,12680.9333413398,10883.6239241833,11456.0640038781,14876.0578590965,12610.8328288989,11328.8829724435,0.690484451374442,0.164119188503616,"Utp23","rRNA-processing protein UTP23 homolog",0.242478967530217,6,18,24,348588.529415791,267107.164123567,282527.821834478,252247.589234681,272205.721908354,278733.89973166,272416.507705896,294635.64211592,311772.759091986,320640.027190649,316430.118256109,334660.359916823,297579.712635918,310733.080373324,242910.737350086,279809.547565589,292687.451153177,0.361060208250605,0.100624805687465
"Q9CX34","Sugt1","Suppressor of G2 allele of SKP1 homolog",0.025416634452921,12,12,24,22092.2772115052,16642.9645243515,19563.0725258548,21389.1467282471,14355.2114044546,21446.9145296306,8879.02554199962,5027.68711919051,27442.7096408985,21181.1880296296,29537.6689551736,21045.138004155,22393.3766514217,16579.1997798996,18169.6243296493,15463.939542131,18825.571532387,1.30195153936319,0.326789868459005,"Sugt1","Suppressor of G2 allele of SKP1 homolog",0.000860922939640088,12,12,24,83639.8676535556,84301.2380544154,89278.7262944954,75749.5581084783,72674.9743862487,84731.9188225689,73123.1948782769,60345.4585620031,95041.6959369619,81772.2758331695,90793.3452342906,95094.0603321491,82751.5387758853,71598.6807550031,66644.4770222662,70709.9195004216,79890.6831343869,0.43495186681148,0.127727908879376
"Q9CX56","Psmd8","26S proteasome non-ATPase regulatory subunit 8",0.413768784442628,12,6,24,92768.4707305527,67725.7184124089,95123.0582128021,73859.7723600269,69831.3444922135,66435.7536843771,57416.064173217,97562.687567069,96271.9742747515,90630.7448795644,65002.1222896667,105432.193897525,73545.0455741707,68973.2611178962,83741.3552598259,66671.0017763752,79436.9105439027,0.604456157667043,0.186303961191976,"Psmd8","26S proteasome non-ATPase regulatory subunit 8",0.435893574955956,6,18,24,1151719.59487524,812987.135143377,914867.30364077,918286.80548987,857757.899251691,978727.507305816,803820.916297004,866872.032033074,1439659.75214477,1149795.62166239,1097529.58594412,1145189.84872417,1043846.05258287,941297.136337859,1179892.83496618,1015762.12180258,1019875.75926261,0.62344734647629,0.165394039427591
"Q9CX66","D10Wsu102e","Uncharacterized protein C12orf45 homolog",0.0609999226870105,6,18,24,16772.9733710868,18390.3398039899,10069.8851475226,11663.0033316429,9403.42127292496,9728.95235276299,12533.7479865762,10372.3083977828,10925.5597332505,12883.7976572471,10278.7108494568,10578.6706990657,11603.0175576585,13284.2202906401,7868.01476679871,8475.22147471589,11551.9902933202,0.910866852379164,0.242075268687614,"D10Wsu102e","Uncharacterized protein C12orf45 homolog",0.000778747385546643,6,18,24,59098.1469395322,68509.6269629427,54755.4721617665,49521.2970804601,39256.2670110463,45950.4488721708,43573.1915955091,43296.5366074798,43132.2818189654,59521.7721252216,49167.9427558685,48264.2987817544,45809.9393956405,48179.6548677356,42786.2126712818,41759.6482916006,48911.421121186,0.598088529863331,0.160957373877916
"Q9CX86","Hnrnpa0","Heterogeneous nuclear ribonucleoprotein A0",0.832430111218511,6,6,24,15483.4859133109,20412.69118591,13441.271626341,10950.9128583471,17172.0052561671,10552.9623488206,18970.2357458066,12269.2978081826,33305.3921444451,16750.8092970487,18517.6582781914,19654.6490246171,18796.4084840456,23521.7999815494,20467.7897215203,14108.2452611382,17773.4759334651,1.28013394120531,0.312558573014506,"Hnrnpa0","Heterogeneous nuclear ribonucleoprotein A0",0.676678016636985,6,18,24,339279.299489477,292087.532324943,291446.701248988,246865.627370535,261180.791313074,282466.14587998,271810.975361747,276022.14056467,455099.045530238,336374.570517156,474328.313081443,302372.814074986,313094.726232594,376445.842901622,288445.975328423,348371.083363805,322230.72403648,0.70590005466132,0.202777619866589
"Q9CX97","Wdr55","WD repeat-containing protein 55",0.000459069934099888,6,12,24,10902.8248710901,10514.1043306716,8184.95760791766,8765.04542044817,7158.91953181807,5915.61766876543,6145.66797125749,9635.63105411337,9075.89345535248,8134.80862090273,8675.89012922877,8146.7108801786,7216.18899604534,6773.25218198274,7645.55961741445,7444.4177909822,8145.96813301058,0.61223013899534,0.174760435696317,"Wdr55","WD repeat-containing protein 55",0.0227747965169304,6,12,24,106955.521999576,85969.4485213342,77075.4996282726,91432.5475328089,82390.7924068827,90172.4579879768,70079.9779699,81706.0244977424,103713.645241312,100862.577243161,101623.703376492,87999.8988254801,75908.1909381748,74426.4965870759,93819.1987408616,84228.0856853413,88022.7541988995,0.418931949645096,0.126778813959486
"Q9CXE0","Prdm5","PR domain zinc finger protein 5",0.202556542240958,18,6,24,8033.97299574821,7717.90584787898,6237.51779104165,7310.41569443707,8677.85753804701,5579.89441177371,5888.32294706925,5691.33023480819,6142.790517954,5914.83437900891,7363.25490730452,7904.93295066242,8638.50493037184,7867.75808010212,6567.2672727336,6800.28945484113,7021.05312211141,0.441239095103394,0.149668077168035,"Prdm5","PR domain zinc finger protein 5",0.80046813160152,6,18,24,43006.3340008246,39159.3832125192,36552.8277867437,39591.7259489611,37760.7430014747,38914.8062539096,38620.1709703928,36373.8510977372,44482.2511507026,44913.6509271689,48133.7943051778,44457.8917007936,44857.9836353163,45364.0649502241,43767.4960160952,42082.05956501,41752.4396576907,0.281658827696179,0.0863710934672589
"Q9CXF4","Tbc1d15","TBC1 domain family member 15",0.120825956600471,12,6,24,10796.0398913143,8296.05222457027,11498.8629786618,10413.2957591484,6845.62224577607,8146.97353918947,7697.08016494937,7258.98686220888,11332.8199983712,6331.95070878092,9074.78818884404,8058.08260689554,9034.68956672999,6861.50800272297,7743.57702684396,8205.6693857811,8599.74994692427,0.600821221752947,0.189257907270662,"Tbc1d15","TBC1 domain family member 15",0.185676830387545,12,6,24,18173.167607476,12921.886630386,18555.4551149529,19396.7131007096,10630.3146977701,14967.5225468332,14741.3402153477,12419.9818102968,19224.4461993218,11915.4844617739,16180.8613238072,12653.1040635289,13872.6799278964,11193.7799305527,14961.671830913,14539.1517462087,14771.7225754859,0.59345809929355,0.192731634819752
"Q9CXG3","Ppil4","Peptidyl-prolyl cis-trans isomerase-like 4",0.341223288618683,6,18,24,25099.5125601138,25189.0050751216,26665.1967433774,22644.1781670818,21585.9038414108,18089.4311704278,19933.0396394935,12292.7375418448,21199.2957851755,30447.4116926595,19977.2409255104,24546.4865684755,24512.8335579301,26117.6099818279,18743.3085294893,28036.1940919293,22817.4616169918,0.795648282686063,0.195380439246789,"Ppil4","Peptidyl-prolyl cis-trans isomerase-like 4",0.434973443761697,6,18,24,49407.9422690026,45870.2595712216,48466.5106656869,40870.4812834171,44241.6472223959,37394.3544117369,38512.1557474743,29919.5982576301,41602.7241820236,57199.0270768902,45753.4362369872,46629.9934224148,45960.4721043889,52028.9076554318,42015.3844020645,47710.124703733,44598.9387007812,0.611660941133163,0.142373060839169
"Q9CXI0","Coq5","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",0.434973443761697,24,18,24,14283.1913662398,12517.1067709355,13882.2536064461,12066.4963595335,12779.5394832482,9285.05531724854,14375.4822022368,13872.8832937451,14759.8166822239,12520.7712256002,13534.3809926687,17629.0498387329,13013.4435896274,14312.9163830343,14512.0220072029,15460.0717969255,13675.2800572281,0.610151637594737,0.130590029988851,"Coq5","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",0.801846290999874,24,12,24,218534.95687998,204656.52003358,188800.913073805,208505.022162459,195088.121764039,210373.756262435,226279.447864086,214536.913640729,283957.815641339,236550.727356065,264701.295611079,263172.794686709,262021.814277755,272937.811686192,259068.483762525,266859.543234057,236002.871121052,0.403202309003798,0.131946177207707
"Q9CXK9","Rbm33","RNA-binding protein 33",0.152303419722555,6,18,24,19219.0553317443,19095.7469340894,18263.1441846151,19807.5848205454,13351.3813246874,22700.6101683519,9008.6935861022,16512.7946100641,21681.1686179519,10077.0520397314,17791.5763070176,15647.3216481237,15765.5741995712,17766.7372466347,14876.0578590965,11751.9950473775,16457.2808703565,0.831967120820798,0.238169041330366,"Rbm33","RNA-binding protein 33",0.0928384151937724,12,12,24,97142.9572053154,87599.8456279874,83742.5534894965,97183.9110000354,76206.2553513435,104567.428595782,59536.9206757509,80765.7201241889,121748.020986525,100912.714417962,125990.534966609,105737.961440351,86322.8727501049,87672.224349839,100580.786536199,84253.3747886078,93747.7551441311,0.708855526073024,0.17790659534586
"Q9CXL3","","Uncharacterized protein C7orf50 homolog",0.0749827261839369,6,12,24,9220.93342677181,9584.80230426309,4343.28258842248,9210.94257673281,6157.61095938317,5962.43166874435,7029.94927777666,6688.9216794357,11600.1816991374,6774.03160691833,5131.74649655263,8271.67674550771,5652.72137684895,7596.97317555823,5893.95220816481,6820.02487268441,7246.26141643141,1.00146802518874,0.262376542833882,"","Uncharacterized protein C7orf50 homolog",0.0818099395609817,6,18,24,107111.844901239,86776.3878407081,85040.0920253677,94354.9111681211,85139.6856682888,84476.6153298267,72729.58641043,80809.8936145384,189635.509210857,102899.790040813,82621.2612619007,98097.052115799,84283.339985408,94298.5745271697,108582.213888054,86479.8076056004,96458.5353496326,1.21198111060549,0.277389484837209
"Q9CXT8","Pmpcb","Mitochondrial-processing peptidase subunit beta",0.0050795238078645,6,12,24,15860.2027045033,14455.9812902811,14744.2186690987,13340.9552404518,11299.7748945037,11620.9903197684,17754.0689559654,8196.6667095994,14112.6562863769,15346.1362503551,13846.6323826823,14790.9952716628,13249.4963300126,10860.7192737116,14288.3567663442,13311.7872676741,13567.477413312,0.704434726899828,0.165725761959023,"Pmpcb","Mitochondrial-processing peptidase subunit beta",0.652807203008925,24,18,24,201347.057191884,199135.327173289,246428.176613141,224910.656391602,193819.533414378,195080.709222891,229991.662282152,264425.354960518,322862.98461691,255242.531843525,269968.100582752,283426.127697354,263648.331103949,259674.700201162,288869.910708301,287748.342532193,249161.2191585,0.517911461656651,0.155213787653194
"Q9CXU0","Med10","Mediator of RNA polymerase II transcription subunit 10",0.279222936158017,12,12,24,71949.881730078,106778.627163128,78041.2325556106,79491.2087328526,73465.6470426007,65304.4432170292,63972.6379809685,57452.2442705985,64089.8121592232,72561.3902966829,58767.081207626,74498.6221866323,66289.2490226569,75895.0390588087,69516.8308187583,72945.277883273,71938.701582908,0.6856724100821,0.157442595890869,"Med10","Mediator of RNA polymerase II transcription subunit 10",0.663444627902243,12,18,24,150616.236149289,188091.614668139,161091.497163619,167682.642478432,154486.810698862,160429.905999205,157778.756984115,146292.002381946,148581.705543934,165801.244627537,161857.120155193,163246.898151715,162607.60271533,170189.028868018,176967.710019169,174033.757475826,163109.658380021,0.256266935393895,0.0667783884611384
"Q9CXV9","Dcun1d5","DCN1-like protein 5",0.000140037868969505,6,18,24,53008.1536018439,42824.1833276099,40446.8269658862,45438.7322079839,28028.3550755139,37489.6543402654,29745.2519979281,34505.278970619,41481.4787595831,42610.3574383555,34642.4988683044,39693.9447552827,29897.1049375111,35086.4644921176,30293.6316530042,27146.6126946721,37021.1581304051,0.698561098928237,0.193958095437901,"Dcun1d5","DCN1-like protein 5",0.0120320043860253,6,18,24,289627.085178595,278317.388092343,283879.948556135,287609.269873425,232207.411310936,299439.06315091,279113.575968342,205081.379381936,299112.457160741,346543.5753837,301306.897948735,289634.538240832,210121.845078185,258476.847119016,190590.415633616,244256.043561497,268457.358852434,0.580923392887168,0.155887863801618
"Q9CXY6","Ilf2","Interleukin enhancer-binding factor 2",0.379288052405742,12,6,24,4895.86161736184,3488.337767185,3192.27685541,3905.19606229936,3691.39668069783,3033.12921649166,3264.59833875934,647.488704580202,2180.44866117162,2921.06253682233,2780.9681366454,3786.64297601861,2133.96476901828,2243.5508369776,3303.24720234832,2641.47162942531,3006.85262445079,1.41289695352382,0.317362232600029,"Ilf2","Interleukin enhancer-binding factor 2",0.752344151799718,6,18,24,117429.077975051,104455.537945178,98768.1402959299,99126.7486095613,107276.71896948,109132.880347298,107740.704967135,96670.7559257258,114298.266991802,121919.878602278,128832.374528661,123354.160179458,111042.197915036,116636.084550539,112453.498196695,107380.011793445,111032.31486208,0.289659984508881,0.0824060092659279
"Q9CY27","Tecr","Very-long-chain enoyl-CoA reductase",0.801846290999874,12,12,24,11028.8826908675,19362.2095020424,11173.9752277744,10612.2402381778,12413.9209200604,10932.7409236496,8423.94297262999,11525.2898914374,6767.87802920285,11966.3497698184,14511.1771472345,16626.6640679015,16339.3437995833,10588.7881896776,13676.0504802784,11696.4581931452,12352.8695027176,1.01954703480587,0.255051586115676,"Tecr","Very-long-chain enoyl-CoA reductase",0.121239483765108,24,12,24,100101.898402525,130613.095756925,97520.1587766478,73294.6953186523,78769.1874469904,74934.1666091226,81014.403784877,82702.4394306417,59301.3433727863,80520.0946915746,75958.027746768,78351.8249958865,81584.3648747201,79969.8981761461,107108.221631232,98558.0816715928,86268.868917943,0.826622086026986,0.195207417455332
"Q9CY57","Chtop","Chromatin target of PRMT1 protein",0.435893574955956,6,18,24,25896.0859297113,19145.2802247296,19687.5939634771,22411.7026702254,20953.5458239957,16236.8507176904,17443.7118523264,14210.6326606461,13667.4679660313,19933.3756874986,12210.3323784808,21438.3816527119,13344.6155488739,18245.4582136802,16819.9689718257,15036.0082456801,17917.563281724,0.763817787946088,0.209880221865015,"Chtop","Chromatin target of PRMT1 protein",0.872599600472313,12,18,24,118443.815411409,111446.365848302,138448.342855444,126444.721016376,122733.288755163,113709.450423809,119949.411752947,113383.331277332,154887.29653937,118071.174312611,120541.496165127,148519.803865089,96747.3719126056,157194.887503339,133787.410891045,156038.130764333,128146.643705894,0.471705803934007,0.141528011324864
