"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.av","t2.av","t3.av","t4.av","t5.av","t6.av","t7.av","t8.av","FCday1","FCday2","FCav","anova_pval","anova_BHadjpval"
"Q9EQI8","Mrpl46","39S ribosomal protein L46, mitochondrial",0.80046813160152,6,6,24,63946.6366498922,54003.6672738382,55973.8929950521,51181.8396887094,66400.3864012576,64326.4658248494,67404.2232980769,63682.440111841,1.2494009015467,1.05844284829067,1.15392187491868,0.727354744537822,0.999825464286451
"Q9EQK5","Mvp","Major vault protein",0.742325844468593,6,6,24,2205968.0306746,1955792.63735231,2052266.2388071,1953593.17611744,2488645.68555193,2305075.31863279,2368771.42007284,2280516.5404325,1.12918495910122,1.0912640366467,1.11022449787396,0.743847183551067,0.999825464286451
"Q9EQM6","Dgcr8","Microprocessor complex subunit DGCR8",0.663444627902243,12,18,24,5911.7832252053,6660.98251838591,6433.74776152104,5389.49988912282,6008.33079179691,5650.48959051582,5861.6769462198,5884.40621127633,1.23591848138437,1.06332923821003,1.1496238597972,0.646575433522437,0.999825464286451
"Q9EQU5","Set","Protein SET",0.796133553482692,12,18,24,137714.785200249,111710.323297664,99531.9880444563,114438.593583466,90564.3151736638,161658.279875293,134676.916773433,132901.271237872,1.38362337481632,1.78501079111901,1.58431708296767,0.859942874604947,0.999825464286451
"Q9ER69","Wtap","Pre-mRNA-splicing regulator WTAP",0.0120320043860253,6,18,24,77567.6752228524,68947.5742331411,69893.5200199093,68160.471070429,77772.9209403017,79807.678630313,66686.3660707693,61574.8766819126,1.13801553898744,1.29610781102476,1.2170616750061,0.149648354777212,0.72257273014423
"Q9ER72","Cars","Cysteine--tRNA ligase, cytoplasmic",0.225169650880725,6,12,24,377044.427554674,350966.264820181,338616.368641707,341645.698840241,347183.586036103,345792.213291424,367009.239061126,354431.343787867,1.11348553251313,1.06135773147622,1.08742163199467,0.790561697407696,0.999825464286451
"Q9ER73","Elp4","Elongator complex protein 4",0.398725656781556,6,18,24,97864.0509406266,89836.333824417,81656.3733788288,86547.4607556206,87510.547318483,84406.07071647,87188.3749642617,74554.0604286238,1.19848637517375,1.17378646870969,1.18613642194172,0.387036791618426,0.932774861808425
"Q9ER81","Tor1aip2","Torsin-1A-interacting protein 2, isoform IFRG15",0.827964021487027,12,6,24,11669.1314376269,12151.4603495239,11101.1545579684,10891.8090126322,8911.19358874981,10367.6231409933,9922.98869758025,11219.1839226321,1.11565125090155,1.25899901184911,1.18732513137533,0.833441043601536,0.999825464286451
"Q9ER88","Dap3","28S ribosomal protein S29, mitochondrial",0.791501589073402,12,12,24,268154.471438477,276295.67617832,243880.153246889,258242.461719188,327612.836358964,348223.431248337,317820.278117184,306659.389045428,1.13291578875882,1.13553813673304,1.13422696274593,0.887042235647696,0.999825464286451
"Q9ERA6","Tfip11","Tuftelin-interacting protein 11",0.0132352048246278,6,18,24,510457.760623562,408317.977049685,384813.114681698,334421.247889708,542476.014284434,477024.469320086,469628.679211996,414007.855323614,1.52639153117421,1.3103036749397,1.41834760305695,0.166182365816444,0.746114877928726
"Q9ERG0","Lima1","LIM domain and actin-binding protein 1",0.0120320043860253,24,6,24,8553633.41593277,10029897.1079613,11046216.7581716,12364777.3207681,6963814.59553973,7887209.92307846,9562036.16871521,9347046.80627808,1.44555848018181,1.37310320910031,1.40933084464106,0.284490358077663,0.855363532462095
"Q9ERG2","Strn3","Striatin-3",0.914358260607107,6,18,24,133606.769741979,119690.11852357,124007.113422264,94798.9710068803,108136.799789599,104659.281704441,111990.614053342,120979.944654885,1.40936940900216,1.15594090351713,1.28265515625964,0.806976956356515,0.999825464286451
"Q9ERK4","Cse1l","Exportin-2",0.0281144502370696,12,6,24,37440.5212535472,40255.8594682289,36326.7372996832,37005.9621731577,35294.4979193891,42967.71605771,34652.4520288566,35587.248501443,1.10816061283269,1.23996177880656,1.17406119581962,0.0421837642372364,0.516975493630812
"Q9ERU9","Ranbp2","E3 SUMO-protein ligase RanBP2",0.00143217958886267,6,18,24,2748107.27529653,2325426.50123584,2416100.03446621,2148798.02361629,2620079.67131678,2492463.64980977,2392796.72267979,2279028.34899316,1.27890441311541,1.14964768756575,1.21427605034058,0.027768916943315,0.469033729110315
"Q9ERV1","Mkrn2","Probable E3 ubiquitin-protein ligase makorin-2",0.185676830387545,6,18,24,435329.278344525,468284.336040867,440450.907487929,409311.431514551,726501.816228287,578494.421712301,480204.062152511,467464.289231361,1.14407832272874,1.554133295236,1.34910580898237,0.631577589407561,0.999825464286451
"Q9ES28-8","Arhgef7","Rho guanine nucleotide exchange factor 7",0.342696261849576,12,6,24,79833.9741360522,91045.8385537697,86757.3817405195,71079.1063747877,85748.0826628341,91065.5937773312,73442.6391830024,90890.6684273455,1.28090859884621,1.23995535550427,1.26043197717524,0.631973531026458,0.999825464286451
"Q9ES70","Nek6","Serine/threonine-protein kinase Nek6",0.152303419722555,6,18,24,130072.895054347,128775.082346763,120179.551529419,106166.303722677,118925.249450394,99751.39084989,92399.9177226687,95173.7433177338,1.22518059396809,1.28707094531554,1.25612576964182,0.517612538494207,0.999825464286451
"Q9ES97","Rtn3","Reticulon-3",0.434973443761697,6,6,24,61720.551995954,49706.9269595329,47456.959271749,47469.26320838,66834.0564679391,45929.4143102994,62555.5049165068,57425.2656656198,1.30055850486603,1.45514715289875,1.37785282888239,0.261417577740907,0.84097949382791
"Q9ESC8","Aff4","AF4/FMR2 family member 4",0.840985962589775,18,6,24,356064.328700276,354721.995774021,387057.35346347,335480.746694459,462983.273729658,493965.02580372,503148.14355852,496609.560801303,1.1537393942192,1.08675231289741,1.12024585355831,0.979313357262924,0.999825464286451
"Q9ESN6","Trim2","Tripartite motif-containing protein 2",0.688143914051891,6,12,24,5184.09638848494,4890.46369819343,5508.91645184856,4667.04840218504,7387.1781368464,5705.45069953238,4577.09336113141,5519.22142477141,1.18038554073478,1.61394526045245,1.39716540059361,0.595802199701238,0.999825464286451
"Q9ESU6","Brd4;Brd3","Bromodomain-containing protein 4;Bromodomain-containing protein 3",0.45111867775799,6,6,24,126309.27996685,84290.3633015008,93776.5988552042,101029.943776555,128070.591198485,118337.590300374,138604.510129152,104946.159533144,1.49850202347628,1.32072017447554,1.40961109897591,0.59379800822375,0.999825464286451
"Q9ESV0","Ddx24","ATP-dependent RNA helicase DDX24",0.0840877453514647,6,18,24,66148.5383817276,52384.8008853645,57197.2655188261,50066.9692526678,64160.6594398027,57172.2824325612,60327.2675937182,55245.8039072309,1.32120117053426,1.16136710667731,1.24128413860579,0.0489364097160017,0.536902323741275
"Q9ESX5","Dkc1","H/ACA ribonucleoprotein complex subunit 4",0.548151533730356,6,6,24,407181.175666753,343648.597817811,334515.878208217,367927.913811999,588476.224604203,385875.367259481,482170.597969253,412138.816867111,1.21722525653418,1.5250422144943,1.37113373551424,0.524594752191606,0.999825464286451
"Q9ESZ8","Gtf2i","General transcription factor II-I",0.546765117594782,12,18,24,530705.122805034,571056.827398404,552649.838403662,546380.992300991,548306.314405231,604721.461838474,577746.388747998,581641.510545428,1.0760341343232,1.10288983721524,1.08946198576922,0.268631517763755,0.846216559710279
"Q9ET54-3","Palld","Palladin",0.688143914051891,18,12,24,1125441.98539866,1300931.05360563,1421855.67868086,1324590.14170023,1037437.778899,1117006.86056967,993145.894824394,935392.665097025,1.26337536463703,1.19415824204032,1.22876680333868,0.920564001593569,0.999825464286451
"Q9JHC9","Elf2","ETS-related transcription factor Elf-2",0.548151533730356,18,6,24,45971.860594301,44155.7503903324,43026.5228428702,35859.4922791233,46672.8095649623,50082.4614181411,53893.4405664215,47741.3945457758,1.28199976275361,1.15470744248659,1.2183536026201,0.708949950670363,0.999825464286451
"Q9JHD1","Kat2a;Kat2b","Histone acetyltransferase KAT2A;Histone acetyltransferase KAT2B",0.494883896312395,18,12,24,94318.5714493887,93614.9934496984,100465.535264044,93720.4997096816,93109.4223400124,105341.89216054,103213.510884326,105057.484007731,1.07317782720378,1.13137735701825,1.10227759211102,0.594742327630586,0.999825464286451
"Q9JHD2","Kat2a","Histone acetyltransferase KAT2A",0.683150401020304,6,18,24,19592.7211188026,19145.3632497861,17916.2288214639,16496.8170829873,20076.1411039371,18515.5773504925,18228.7176280173,18682.9564707173,1.18766674930329,1.10134687001132,1.14450680965731,0.192639168734126,0.766478025200381
"Q9JHI7","Exosc9","Exosome complex component RRP45",0.0234051588972367,12,6,24,330944.297055491,326993.402847226,312437.508993542,288841.320318471,371220.688017804,377056.963371863,298123.312931363,327595.686474483,1.14576507506128,1.26476845995158,1.20526676750643,0.270895105434605,0.846216559710279
"Q9JHJ0","Tmod3","Tropomodulin-3",0.0508332689058421,24,6,24,2795446.55251157,3124624.24381804,3161984.02879752,3313642.19356054,2560596.61544508,2527249.40113471,2906929.70462574,2917931.534352,1.18537132844962,1.15458788239969,1.16997960542465,0.476982213327023,0.9822427258574
"Q9JHJ3","Glmp","Glycosylated lysosomal membrane protein",0.874741408363499,18,18,24,56482.1948964074,53241.8772258082,49331.0109359682,45489.7929519368,38141.3767820241,40975.817605839,54541.3702708772,52082.0219232598,1.24164546002847,1.42997906401172,1.33581226202009,0.913579135396644,0.999825464286451
"Q9JHL1","Slc9a3r2","Na(+)/H(+) exchange regulatory cofactor NHE-RF2",0.494883896312395,6,12,24,102337.048468342,93956.6444969439,80131.6731317833,76744.8805068214,94104.4019525331,81231.3175779446,91366.9760335844,99053.3285627221,1.33347068615536,1.21939827539639,1.27643448077588,0.66503185045871,0.999825464286451
"Q9JHP7","Kdelc1","KDEL motif-containing protein 1",0.736166136975533,6,18,24,533395.578560228,569733.512938658,599087.378006038,570902.3695073,797261.732866797,691224.542663407,570414.676688417,596953.052872671,1.12315775024444,1.39768797236312,1.26042286130378,0.867547063402182,0.999825464286451
"Q9JHR7","Ide","Insulin-degrading enzyme",0.0508332689058421,12,6,24,467377.350543597,452914.94189037,408711.513220356,411801.68767971,399943.712140466,423452.191469549,380413.78450441,402867.144149065,1.14353849946872,1.11313577141062,1.12833713543967,0.43304023944619,0.963985228680215
"Q9JHS4","Clpx","ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",0.000860922939640088,6,12,24,54888.9727198375,48729.689360089,39797.9854309436,49316.8811030716,51706.0456828536,42726.5476428005,37792.0315754784,49446.6307490422,1.379189728462,1.36817322401909,1.37368147624054,0.0167173260001913,0.437561570040917
"Q9JHU4","Dync1h1","Cytoplasmic dynein 1 heavy chain 1",0.434973443761697,18,18,24,11729773.2711079,10698508.3984264,11429837.7989707,10631340.6152077,10394561.5896827,10646448.18645,11950124.4290414,11066663.3318156,1.10332023924894,1.14965160636526,1.1264859228071,0.371313363882694,0.927231886114138
"Q9JHW4","Eefsec","Selenocysteine-specific elongation factor",0.0435943573051302,6,18,24,122919.733258098,116639.037854627,111857.086278803,112072.020524219,129111.9726489,110470.629176235,111368.377256919,97589.5386776426,1.09889983144851,1.32301037998942,1.21095510571897,0.111604624526698,0.666158173340707
"Q9JI08","Bin3","Bridging integrator 3",0.0749827261839369,12,12,24,117963.477286921,109712.453837738,107489.287584471,104480.256727739,127513.921133775,133398.73846363,122546.443701918,114256.739385608,1.12905041566195,1.16753496713589,1.14829269139892,0.626368792813976,0.999825464286451
"Q9JI13","Utp3","Something about silencing protein 10",0.00212227394764467,6,18,24,12508.2433441278,8930.40604185458,8956.94313383275,9268.32727584654,11136.9296996747,9042.29127880104,9196.03451187888,8118.64870291629,1.400635456608,1.37177135102227,1.38620340381513,0.024461696505092,0.469033729110315
"Q9JI44","Dmap1","DNA methyltransferase 1-associated protein 1",0.853430522236473,18,18,24,45697.1637495572,46359.7251263198,47887.767782512,47075.3154950919,57663.3918515869,53855.8000793359,62094.5325240705,55675.3345492728,1.04793741784415,1.1529776260421,1.10045752194312,0.938287705414757,0.999825464286451
"Q9JIF7","Copb1","Coatomer subunit beta",0.103202756653666,18,6,24,1702151.59170162,1773744.96403543,1746718.23255491,1615192.24321639,1847754.62443303,1919981.71263083,1911106.34779982,1718080.44794341,1.0981633743506,1.11751560581991,1.10783949008526,0.373607695626506,0.927231886114138
"Q9JIH2","Nup50","Nuclear pore complex protein Nup50",0.0928384151937724,12,12,24,114484.861459314,107147.627348676,101686.26893664,99180.9646768245,103486.624446493,119761.540969756,92022.2932656586,83050.1074038737,1.1543027619499,1.44203956759928,1.29817116477459,0.186114010906353,0.755194814782862
"Q9JII5","Dazap1","DAZ-associated protein 1",0.0770804332388426,6,18,24,650117.17677955,599310.494103088,587070.682206042,521894.990263478,803601.356196226,807913.452895636,692684.383645458,651969.211737709,1.24568579677559,1.23918957881812,1.24243768779686,0.602311305255457,0.999825464286451
"Q9JIK5","Ddx21","Nucleolar RNA helicase 2",0.000140037868969505,6,18,24,9779001.32658751,8508056.10698192,8413449.79343648,7596834.41317479,8666289.98493516,8646301.18458756,7703209.16297487,7189369.04417782,1.28724687083192,1.20543123209865,1.24633905146529,0.0676733909014838,0.591118157101517
"Q9JIL5","Tulp4","Tubby-related protein 4",0.513850436357357,6,6,24,10049.7483503482,5409.67442447064,8858.66333733609,8280.03487935204,7080.01177212383,7476.71143927428,7576.70253177645,6954.11253274281,1.85773626318216,1.08952831811424,1.4736322906482,0.510711893938453,0.999825464286451
"Q9JIX8","Acin1","Apoptotic chromatin condensation inducer in the nucleus",0.0157387947926503,6,18,24,14924.5587965016,14070.8014817866,12302.215433714,10649.8316394048,13626.1688365322,14846.8537065935,13139.9144123668,11309.7368540347,1.40138917701574,1.3127497039241,1.35706944046992,0.0143864080925593,0.437561570040917
"Q9JIY2","Cbll1","E3 ubiquitin-protein ligase Hakai",0.00803665773787854,6,18,24,49857.0482818566,49851.1604821515,46709.4822963487,40778.6391927434,58612.057807894,54060.746831176,44960.4267557813,46408.5695672159,1.22262658266264,1.30363659860851,1.26313159063558,0.140098893923946,0.704882585804849
"Q9JIZ9","Plscr3","Phospholipid scramblase 3",0.386045079277922,24,12,24,61167.2928975059,54703.1075463859,60539.0008321428,56006.7791816329,63942.8882396936,60934.0685646932,70695.1846188297,81586.7380492501,1.1181685216994,1.33893468745863,1.22855160457902,0.750877682988464,0.999825464286451
"Q9JJ28","Flii","Protein flightless-1 homolog",0.132908552260519,6,12,24,1810649.19695343,1485212.38471188,1517901.21972759,1495221.29333954,2023931.72660202,1738350.15773602,1844620.38950008,1746937.91289756,1.21911803025039,1.16428310924304,1.19170056974672,0.453297076099393,0.973713061257561
"Q9JJ89","Ccdc86","Coiled-coil domain-containing protein 86",0.103202756653666,6,6,24,93257.7946917287,75202.9630458892,84203.1602989571,72827.3878928481,89702.7892911798,85023.2034818789,77701.298807183,85301.8430025956,1.28053191786777,1.15445675514098,1.21749433650437,0.329794669494885,0.890454748532475
"Q9JJA2","Cog8","Conserved oligomeric Golgi complex subunit 8",0.0120320043860253,6,18,24,33645.7235302262,36394.5607211595,30843.8553516337,28866.4259490141,34868.3758113972,30502.4159323618,29702.129304779,29612.7033412486,1.26079206291219,1.17748033367922,1.21913619829571,0.185069866923277,0.755194814782862
"Q9JJD0","Thap11","THAP domain-containing protein 11",0.901630160090503,6,18,24,399771.614007014,359970.169900635,361048.606180847,356810.869844654,428997.753201916,417076.279679738,423670.265478736,409814.5934769,1.12040200507643,1.04680936216123,1.08360568361883,0.8402797172462,0.999825464286451
"Q9JJH1","Rnase4","Ribonuclease 4",0.242478967530217,24,6,24,11146.9974730598,8821.73678200608,10107.284212353,13534.1668721056,11934.8784720568,19610.1416836591,28708.6594804297,34761.21464583,1.53418393753388,2.91257382529839,2.22337888141614,0.713734288069188,0.999825464286451
"Q9JJI8","Rpl38","60S ribosomal protein L38",0.00212227394764467,6,18,24,3328524.10084366,3038248.73626322,2902538.25569254,2645285.91430814,3168094.21029266,3106104.96958191,2901961.34422773,2379791.27065532,1.25828519436781,1.33124877351965,1.29476698394373,0.0138550886459512,0.437561570040917
"Q9JJT0","Rcl1","RNA 3-terminal phosphate cyclase-like protein",0.101278271120479,12,12,24,8145.30550949326,8055.80685450427,7404.78349643391,6130.50077421711,8836.85231067182,8696.38758499823,8339.08279267932,6735.67759328816,1.32865255376033,1.31194704441872,1.32029979908953,0.0411808772007878,0.510111511132339
"Q9JJY4","Ddx20","Probable ATP-dependent RNA helicase DDX20",0.0535267116004595,6,18,24,231746.242569589,214539.527233378,219194.913125314,213432.597795715,258950.469897546,225071.163165737,209663.882137591,209294.453188064,1.08580528449268,1.23725433690716,1.16152981069992,0.0990113191996441,0.634734156173747
"Q9JJZ6","Klf13","Krueppel-like factor 13",0.00579167592228507,6,18,24,19047.7669713449,14288.8595402292,13716.4089626734,11399.6419362629,18239.8608043267,17849.7639933517,17460.6425856866,14517.0183510214,1.67090923362715,1.25644676911519,1.46367800137117,0.230029446016637,0.815117489670825
"Q9JK48","Sh3glb1","Endophilin-B1",0.0688018377691106,6,18,24,49668.675336136,34610.3140210252,38495.931143072,38005.3006843641,44178.4313698895,32978.5205299006,32222.5960840656,28364.747676333,1.43508305951697,1.5575118761501,1.49629746783353,0.14411434577832,0.712531014320275
"Q9JK91","Mlh1","DNA mismatch repair protein Mlh1",0.0385402166194213,6,12,24,10026.5070693604,9995.1299700233,7308.83693681187,8455.92169563205,8880.60498224754,7880.47607389925,6024.05626568406,6290.58405407553,1.3718334607878,1.47419024500746,1.42301185289763,0.228526393956516,0.815117489670825
"Q9JK92","Hspb8","Heat shock protein beta-8",0.0083317016530793,12,12,24,95148.8947908279,100982.461358484,93770.9324856327,80065.1608835022,102649.735530958,114023.167354847,92239.6256535351,86653.3426196755,1.26125346210717,1.31585422913572,1.28855384562144,0.0483289329792807,0.53277445734097
"Q9JKB3","Ybx3","Y-box-binding protein 3",0.103202756653666,6,18,24,371557.099861845,312584.23505215,310147.131716741,252901.083434402,197711.581520341,282188.869927193,283762.797817624,238282.680755276,1.46917954963297,1.43523609307849,1.45220782135573,0.816599759691865,0.999825464286451
"Q9JKF1","Iqgap1","Ras GTPase-activating-like protein IQGAP1",0.79988296709962,6,18,24,4260068.78929619,4329318.91047856,4361352.12791638,4160793.68017587,4527144.36846443,4223248.16679247,4405427.06991759,4499995.02472545,1.0482019689407,1.07195793135282,1.06007995014676,0.868269557531328,0.999825464286451
"Q9JKF7","Mrpl39","39S ribosomal protein L39, mitochondrial",0.795129769509708,12,18,24,491678.667651036,527557.380835823,487536.090309546,545757.594755564,725488.417299613,640824.514608033,695550.278659579,628162.894415018,1.11941988624689,1.1549367588406,1.13717832254375,0.99899922833003,0.999825464286451
"Q9JKR6","Hyou1","Hypoxia up-regulated protein 1",0.58627791105411,24,6,24,35721.2162508195,34745.8881927441,37264.4992676061,38451.2155167181,38934.5450192393,45376.4152161985,52467.976760165,52169.3040336704,1.10664074273824,1.34759444945968,1.22711759609896,0.744200570179368,0.999825464286451
"Q9JKV1","Adrm1","Proteasomal ubiquitin receptor ADRM1",0.209425493352519,6,18,24,202354.217849555,152486.295294248,170639.183951644,168175.703417258,186981.407229683,196269.045537978,184387.627204476,179544.872380011,1.32703216022843,1.09314759556358,1.210089877896,0.648832719569711,0.999825464286451
"Q9JKW0","Arl6ip1","ADP-ribosylation factor-like protein 6-interacting protein 1",0.168797118534132,6,18,24,63589.8926508649,58999.1905293513,47454.607574908,39387.803781079,56054.4519221778,41451.6930008734,58652.3577941222,46141.3811490551,1.61445641915714,1.4149568702269,1.51470664469202,0.344095416638197,0.904725466404404
"Q9JKX4","Aatf","Protein AATF",0.00803665773787854,6,18,24,335608.837463624,297964.127760659,270919.333221647,241539.513791351,280447.682288641,274035.850454419,225924.747709273,214742.882590903,1.38945728670106,1.30596962704887,1.34771345687497,0.134194698210883,0.700989366335858
"Q9JL61","Rfx5","DNA-binding protein Rfx5",0.342696261849576,6,18,24,70926.3999451429,62562.5006645031,61143.8236338561,55154.3868303176,104458.310745811,95448.9536353814,83999.4180616333,87534.6640372355,1.28596117228804,1.2435599335839,1.26476055293597,0.873962505556842,0.999825464286451
"Q9JLB0-2","Mpp6","MAGUK p55 subfamily member 6",0.45713776457408,24,6,24,709300.241031653,736320.08678097,823810.459044625,824177.217355014,884259.955271084,925569.653214887,935413.553875579,975628.44234519,1.16195818029933,1.10332763180042,1.13264290604987,0.788961605870981,0.999825464286451
"Q9JLB2","Mpp5","MAGUK p55 subfamily member 5",0.149984889195133,12,12,24,10308.5984254033,11735.9853071034,12220.7094032206,9054.53665981289,14262.4205458445,11914.4528998565,11037.7126917995,10642.8886731729,1.34967805226967,1.34008923552824,1.34488364389896,0.467055560614903,0.978269101506123
"Q9JLM8","Dclk1;Dcx","Serine/threonine-protein kinase DCLK1;Neuronal migration protein doublecortin",0.00803665773787854,6,18,24,2064375.86770278,2009720.21293361,1895759.0110375,1762678.05696205,2286636.0755133,2230609.20387868,1909975.85115294,1719959.59124316,1.17115877147793,1.32947081266052,1.25031479206923,0.0399108142187929,0.506864765455262
"Q9JLM9","Grb14","Growth factor receptor-bound protein 14",0.0363286310876085,6,18,24,144350.454844134,147675.523499809,155447.560924283,122774.195179177,156056.191438881,144651.865939143,126833.6724255,127180.735968017,1.26612567646991,1.23040032236349,1.2482629994167,0.239190725832447,0.815229929464434
"Q9JLN9","Mtor","Serine/threonine-protein kinase mTOR",0.749184919954748,18,6,24,162559.282153775,153033.265690226,149564.311100008,144410.045441974,163579.454455548,180415.876294368,186133.213217257,178239.631050398,1.12567849179919,1.13787647621625,1.13177748400772,0.986045710852392,0.999825464286451
"Q9JLQ0","Cd2ap","CD2-associated protein",0.58627791105411,18,12,24,225608.790953794,251561.66389905,243721.44696884,225833.702333867,227886.695548909,224767.692415635,231278.752509298,224617.017629729,1.1150348478689,1.02965819308736,1.07234652047813,0.526705679913581,0.999825464286451
"Q9JLV1","Bag3","BAG family molecular chaperone regulator 3",0.853430522236473,12,18,24,1558140.88260249,1513404.04122153,1557808.04357362,1473189.75037715,1456426.82434872,1922690.82717418,1538215.8630956,1712121.00491179,1.05766475920946,1.3201424163785,1.18890358779398,0.680779103996045,0.999825464286451
"Q9JLV5","Cul3","Cullin-3",0.58627791105411,12,12,24,1498455.74457735,1469506.26262307,1419865.72121585,1218889.4009089,1388272.89458395,1458523.57359368,1457418.8992527,1391720.49650237,1.22936153473808,1.05060293209195,1.13998223341502,0.270294054341836,0.846216559710279
"Q9JLV6","Pnkp","Bifunctional polynucleotide phosphatase/kinase;Polynucleotide 3-phosphatase;Polynucleotide 5-hydroxyl-kinase",0.676678016636985,18,6,24,366794.118120488,353875.883470319,352789.967150074,352529.277312855,403279.721206949,407378.447208194,436134.852028323,361284.997866982,1.04046427268784,1.20717675686301,1.12382051477542,0.787395420939318,0.999825464286451
"Q9JLZ3","Auh","Methylglutaconyl-CoA hydratase, mitochondrial",0.80046813160152,6,12,24,325691.890469651,319362.652777058,304945.655105679,312638.428273706,455634.487651566,445985.167907832,411785.44943295,429965.610712912,1.06803256585762,1.10648515696462,1.08725886141112,0.982881857697925,0.999825464286451
"Q9JM13","Rabgef1","Rab5 GDP/GTP exchange factor",0.769244719120214,12,18,24,306112.968675006,298837.100021166,303690.312504794,311474.899573763,253477.916150746,307447.603431286,279964.351829419,286250.755600814,1.04228992836466,1.21291672308227,1.12760332572346,0.740241947552099,0.999825464286451
"Q9JM52","Mink1","Misshapen-like kinase 1",0.0132352048246278,6,18,24,84648.2575105245,75570.1947716805,81512.277761074,64858.8738063148,78787.7861406897,81064.5278937583,72052.5729317746,66354.5283559137,1.3051145131398,1.22168795261331,1.26340123287656,0.0636319841410578,0.571365788898745
"Q9JM76","Arpc3","Actin-related protein 2/3 complex subunit 3",0.0609999226870105,12,18,24,60288.3508581134,78304.4463228695,72645.2524777334,71225.4827990052,46345.1743506172,70877.3269843494,60276.1971621156,58485.7755826703,1.29883211612732,1.52933564232897,1.41408387922814,0.239975492737274,0.815491939921355
"Q9JM99-5","Prg4","Proteoglycan 4;Proteoglycan 4 C-terminal part",0.435893574955956,18,18,24,32716.8165573361,25351.2575909551,33620.7272478578,34914.7964025185,41784.885441198,39557.680492083,48267.8942039267,49620.6248708,1.37724119907075,1.25438661351064,1.3158139062907,0.721545487357837,0.999825464286451
"Q9JMA1","Usp14","Ubiquitin carboxyl-terminal hydrolase 14",0.217486721880849,6,12,24,731876.152949638,724262.554288574,671911.518801339,660318.384186768,736020.189208908,685331.689396916,691059.828042183,715254.327736998,1.10836858472599,1.07396199620741,1.0911652904667,0.298513167106228,0.858644615496567
"Q9JMB0","Gkap1","G kinase-anchoring protein 1",0.000778747385546643,6,18,24,149485.486818864,141191.110337723,134959.163559613,123326.335167007,189555.873242383,150214.676217193,144414.886253717,126746.187523342,1.21211326531703,1.49555483242819,1.35383404887261,0.119548041356915,0.678420412035299
"Q9JMD0","Znf207","BUB3-interacting and GLEBS motif-containing protein ZNF207",3.73862647270561e-05,6,18,24,294194.182649328,281575.215936521,241622.988405977,233187.461238716,314093.071577606,293049.400786148,251208.094738293,222809.751141357,1.26162093401822,1.40969176604096,1.33565635002959,0.00333497180658379,0.319594391609757
"Q9JMG1","Edf1","Endothelial differentiation-related factor 1",0.0233577070420735,12,12,24,444414.917072773,513099.686874048,410391.553062126,374946.082973647,402993.219081495,397482.162740596,349176.081462023,354232.840895897,1.36846258748651,1.15412607127652,1.26129432938151,0.341614810093828,0.903651575724662
"Q9JMH9","Myo18a","Unconventional myosin-XVIIIa",0.00884032351166639,6,18,24,381914.272640698,287253.395715562,291845.587326317,268195.914595278,488110.046791098,431738.641971129,342044.968754753,280195.715469201,1.42401226811015,1.74203251457195,1.58302239134105,0.217307610387154,0.79725594638854
"Q9JMK2","Csnk1e","Casein kinase I isoform epsilon",0.266379406917529,6,18,24,113038.039804075,102039.241479303,95732.3828119886,114600.457574795,103539.136742242,110478.338087719,98524.4270768163,96450.8835988961,1.19709187433328,1.14543624656834,1.17126406045081,0.550002056955846,0.999825464286451
"Q9QUG2","Polk","DNA polymerase kappa",0.752344151799718,18,6,24,36447.4171124308,34573.9135131262,38225.8602664794,35297.7310030432,35306.7754936627,36313.4580431629,35061.2694534196,33817.1470059808,1.1056272311194,1.07381790772417,1.08972256942178,0.582325759118853,0.999825464286451
"Q9QUJ7","Acsl4","Long-chain-fatty-acid--CoA ligase 4",0.139611468079009,6,18,24,110730.258099878,128721.958317287,97338.8635850349,93733.6111605453,103063.419570349,94384.751908529,106625.604600869,80070.3041007088,1.37327429001764,1.33164980198851,1.35246204600307,0.37383022466733,0.927231886114138
"Q9QUR6","Prep","Prolyl endopeptidase",0.901630160090503,12,18,24,767813.686972257,771687.712014269,708360.901866678,760044.297164381,562257.437938064,782492.412877254,763820.605895845,858883.562687746,1.0893990760652,1.52756282929308,1.30848095267914,0.447280241826288,0.973051852922401
"Q9QWR8","Naga","Alpha-N-acetylgalactosaminidase",0.0176887737171982,24,6,24,112932.696091074,107008.712662965,112881.643091001,128298.056593248,105959.515931047,125797.445531368,150462.593780303,148352.249354842,1.19894963130091,1.42000076593608,1.3094751986185,0.379280174671834,0.928651989844745
"Q9QWT9","Kifc1","Kinesin-like protein KIFC1",0.0363286310876085,6,18,24,13221.9149092206,10468.6301430303,10074.8601676672,6696.85429598266,7349.0435373324,6913.76863715972,5410.48289363142,4418.39247489735,1.97434710758934,1.66328445901654,1.81881578330294,0.494284294894597,0.990163701532841
"Q9QWY8-4","Asap1","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",0.000140037868969505,6,18,24,602843.636013223,565275.179701219,580227.033541525,521117.22133472,616401.733333946,596620.765187385,533470.051910214,475668.619973394,1.15682923406212,1.29586377459254,1.22634650432733,0.0530392037271111,0.550128979944063
