"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","Av_expr","Amplitude","CV"
"Q9DBR7","Ppp1r12a","Protein phosphatase 1 regulatory subunit 12A",0.917960088691796,6,12,24,35219.9899659098,33316.6592897049,29324.9330971167,29008.7415959246,28645.6868762476,27623.5367779194,24382.182849807,28479.9607968363,29500.2114061833,0.367380659307112,0.113907183496544
"Q9DBS1","Tmem43","Transmembrane protein 43",0.764966740576497,24,6,24,16782.4491101392,19937.771398893,18118.8897516541,22475.2973002705,22255.1719703738,22820.2666439938,24301.3194957791,27327.0268508587,21752.2740652453,0.484757488301746,0.156078213074134
"Q9DBS5","Klc4","Kinesin light chain 4",0.764966740576497,12,6,24,31320.0031693219,32950.399601344,31921.8917934269,31182.9673887891,34024.6424360945,34257.6366207689,31255.1090128141,34416.939843444,32666.1987332504,0.0990005749081263,0.0434183834751831
"Q9DBS9","Osbpl3","Oxysterol-binding protein-related protein 3",0.662527716186253,12,12,24,1990.57448082184,2380.00797206865,1550.29533199246,1790.37038279356,1753.24824302385,1770.4838120918,2311.2600655807,1538.06578185935,1885.53825877903,0.446526176962591,0.168869254747633
"Q9DBT5","Ampd2","AMP deaminase 2",0.110014104372355,24,18,24,2803.31689775572,2363.47868593297,2416.7733496938,2812.93116638964,2292.72923374924,1960.43163500638,1851.87177169915,3302.39010698235,2475.49035590116,0.58595192335345,0.193653230902659
"Q9DBV4","Mxra8","Matrix-remodeling-associated protein 8",0.0881374722838137,18,6,24,235876.49147493,262526.910128701,278023.823891883,250698.279747232,271721.855609662,274722.6702982,278865.674772591,259877.321736435,264039.128457454,0.162813684277813,0.0568869049028261
"Q9DBW3","Natd1","Protein NATD1",0.917960088691796,18,18,24,7317.95065433463,6656.90845180978,9045.98512326067,10598.0048755819,7998.64822044658,9704.85547896531,9150.77617085102,7610.12302496665,8510.40650002707,0.463091442666057,0.156463454698826
"Q9DBX2","Pdcl","Phosducin-like protein",0.963137472283814,24,6,24,17534.3899511797,21374.040825202,19258.2758558734,19859.5291288632,21065.4894644093,17774.7016591969,18331.4745362685,21674.0504816296,19608.9939878278,0.211110296276269,0.0839907476327336
"Q9DBX6","Cyp2s1","Cytochrome P450 2S1",0.917960088691796,24,12,24,8469.35131119062,8076.96243918824,8457.46904553138,9586.11222999085,6141.43704360701,6354.84819274379,6395.91498152815,6767.03815387543,7531.14167470693,0.457390835967494,0.169796992426615
"Q9DBY1","Syvn1","E3 ubiquitin-protein ligase synoviolin",0.753526093088858,6,18,24,60483.0914481968,52675.0687479687,53524.4336729086,61602.5702358829,53095.6030152493,65300.1329596459,57191.7774061132,52258.9541993181,57016.4539606604,0.228726584247519,0.0866222845874941
"Q9DBY5","Cbx6","Chromobox protein homolog 6",0.0734478935698448,6,18,24,46504.3328246053,36721.169154981,32123.942791722,33051.4720045642,33465.6683952787,33521.3356782131,33460.5399669372,30322.3371398304,34896.3497445165,0.463715999044218,0.143725235661703
"Q9DBZ1","Ikbip","Inhibitor of nuclear factor kappa-B kinase-interacting protein",0.314174894217207,12,18,24,289254.577880216,298653.652677208,290332.63868899,298337.64024127,292433.091377094,303822.150260888,306523.878998066,288966.10878568,296040.467363677,0.0593086829268407,0.022990033240838
"Q9DBZ5","Eif3k","Eukaryotic translation initiation factor 3 subunit K",0.764966740576497,24,6,24,63297.1490237217,67634.0727007641,70029.906494328,67166.7944379663,59683.3875880384,62889.334631503,57259.6989520617,67995.5128089927,64494.482079672,0.198004652963813,0.0691914447308996
"Q9DC11","Plxdc2","Plexin domain-containing protein 2",0.201692524682652,18,12,24,57362.6910632553,69199.1240969025,72943.60772038,69955.3271776221,68340.0345437603,61037.4446095907,69824.2670938092,67287.8138296095,66993.7887668662,0.232572555514739,0.077187576925523
"Q9DC16","Ergic1","Endoplasmic reticulum-Golgi intermediate compartment protein 1",0.613540197461213,6,18,24,266542.527463906,272582.57458036,252780.3415883,247866.284223111,264108.303423224,251030.830701302,251264.744931807,253086.488486441,257407.761924806,0.0960199885676682,0.0349992433589681
"Q9DC28","Csnk1d","Casein kinase I isoform delta",0.51410437235543,6,6,24,6731.13605934548,3746.91716604883,4066.39237303805,4106.44289950312,4588.23081240022,5564.17519213617,4403.33546666807,5875.23487478321,4885.23310549039,0.610865199030679,0.215269292841879
"Q9DC50","Crot","Peroxisomal carnitine O-octanoyltransferase",0.710920177383592,18,18,24,20914.4345465413,18255.4457637793,21806.8619548378,19614.5570709693,22035.8101800226,19735.9433062412,22548.1175374511,18960.1787432995,20483.9186378928,0.209563016215602,0.076542450607357
"Q9DC60","Ubiad1","UbiA prenyltransferase domain-containing protein 1",0.0176304654442877,6,12,24,31430.0250685575,23319.8934968714,20976.586030246,24486.3400932798,25982.9362338926,23955.0935092531,23219.072268375,22611.4952166385,24497.6802396392,0.426711383937365,0.128656001810559
"Q9DC69","Ndufa9","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",0.00352609308885755,6,12,24,133671.003739362,125452.050983102,119569.015729196,123865.972353746,131368.429527319,122461.669967334,119640.131753405,120204.210124268,124529.060522217,0.113242547169543,0.0432576385399417
"Q9DCD0","Pgd","6-phosphogluconate dehydrogenase, decarboxylating",0.846614950634697,12,12,24,472255.459875062,463461.306254967,425754.14874537,464266.500284076,439283.247829359,476180.76427297,480634.887741235,452128.36491399,459245.584989629,0.119501941422266,0.0413752065182885
"Q9DCD2","Xab2","Pre-mRNA-splicing factor SYF1",0.442350332594235,6,6,24,20719.2344027363,16407.9318830438,17540.9970801649,19311.3053702699,19422.875110121,17528.6605026497,17400.765785028,15762.1998770435,18011.7462513821,0.275211212533733,0.0925967617988945
"Q9DCD6","Gabarap","Gamma-aminobutyric acid receptor-associated protein",0.258110014104372,12,6,24,21191.8242245801,20230.5908412587,19286.1236198038,19577.0210298403,19593.5475931351,21380.2677434122,21092.393593203,19546.8509407011,20237.3274482418,0.103479282477605,0.0425095326698702
"Q9DCE5","Pak1ip1","p21-activated protein kinase-interacting protein 1",0.846614950634697,12,12,24,9519.04241943238,9053.9687886893,7789.01957133517,10556.5176722289,9254.43382516223,12430.6472383913,11842.2133219976,9000.80280198924,9930.83070490326,0.467395709884004,0.157579244737198
"Q9DCG9","Trmt112","Multifunctional methyltransferase subunit TRM112-like protein",0.0289634146341463,12,18,24,24451.386434531,29922.1925349923,33210.0055850079,25288.4260247713,21875.014175721,25880.2896206058,25774.299184133,25772.5506578832,26521.7705272057,0.427384416046418,0.13156390164588
"Q9DCJ5","Ndufa8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8",0.0193935119887165,6,12,24,33026.1831822555,31156.658208417,20499.0484487727,22653.0008212992,25522.0338939762,22893.9777394532,17573.3232260864,20620.7072181129,24243.1165922966,0.637412269059471,0.221885159533043
"Q9DCJ9","Npl","N-acetylneuraminate lyase",0.920310296191819,24,6,24,14345.8096117034,15097.096723043,17016.0151601435,15671.2971713213,12228.6400900735,12359.771185065,12516.8394878377,14105.7740050091,14167.6554292746,0.337908773541871,0.1223322697716
"Q9DCL8","Ppp1r2","Protein phosphatase inhibitor 2",0.914315937940762,6,12,24,174820.875203037,160135.305619582,144210.161212951,164388.10433352,159210.56956095,168745.757819524,164351.784020842,164175.90670994,162504.808060043,0.188368051108837,0.0546230262395667
"Q9DCL9","Paics","Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase",0.739421720733427,24,12,24,47823.1012602645,50096.2908793316,50596.2928655594,49097.1417966186,43842.9019056506,38834.0021325455,43020.9564885561,50445.6037709857,46719.536387439,0.25176385817425,0.0927089650374698
"Q9DCN2","Cyb5r3","NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form",0.080394922425952,24,12,24,991850.223524785,968552.351952803,883225.869208811,1056898.35890459,986192.390175873,975184.630232067,1034144.08713286,1035975.9203023,991502.978929261,0.175160835001555,0.0547368204523359
"Q9DCR2","Ap3s1","AP-3 complex subunit sigma-1",0.828159645232816,6,6,24,6219.69300313658,6306.34112370419,8000.76571707268,7511.75206234037,8163.86264943538,5925.74431560522,6159.01564356445,6656.88326925841,6868.00722301466,0.325875943509529,0.129621081593651
"Q9DCS2","","UPF0585 protein C16orf13 homolog",0.201692524682652,6,12,24,7088.38034166818,5339.90096344177,4240.69874726912,3686.13801791489,5037.69722959683,3913.47191016587,3506.49570252888,4743.32676804809,4694.5137100792,0.762993754059964,0.248304172098371
"Q9DCT5","Sdf2","Stromal cell-derived factor 2",0.258110014104372,24,18,24,15304.0648631102,15249.8356961955,13191.5889137008,17783.1933801007,18721.1253068649,16457.4195823746,17199.7547233695,19566.3383039015,16684.1650962022,0.382083811413001,0.124373404842897
"Q9DCT8","Crip2","Cysteine-rich protein 2",0.750554323725055,6,12,24,26037.2708564498,29355.1752510973,23954.2339734715,26101.3776523791,25249.9975504918,20301.9392178044,19711.9340647358,22093.5416157857,24100.6837727769,0.400123136641214,0.13529514227532
"Q9DCV7","Krt7","Keratin, type II cytoskeletal 7",0.0734478935698448,6,18,24,53416.6594480569,52588.2376878888,41132.178723877,41073.8130053134,42510.010458355,42218.3336788779,37323.6237856958,37395.5320260912,43457.2986017695,0.370318362626107,0.14303137821339
"Q9DCW4","Etfb","Electron transfer flavoprotein subunit beta",0.416574279379157,6,12,24,42003.3350589333,43376.9268337054,38451.6767357756,38812.5628644632,38848.6092009219,36553.0082334946,35124.2506991844,37228.658658054,38799.8785355666,0.212698504376916,0.0704906571462059
"Q9DCX2","Atp5h","ATP synthase subunit d, mitochondrial",0.764966740576497,12,6,24,47088.8124896446,53015.3837340407,47532.9356933481,59491.8593757707,53014.9451057639,51071.7652543845,45230.6095928328,44720.1138976372,50145.8031429278,0.294575907699203,0.0995501898472999
"Q9DCZ1","Gmpr","GMP reductase 1",0.920310296191819,6,18,24,4383.78428219091,3166.61368380422,4473.58856562046,3151.44698993908,3603.7018291654,3014.66230248321,2460.32032317584,2523.40840431352,3347.19079758658,0.601479976551156,0.227408230896315
"Q9DCZ4","Apoo","Apolipoprotein O",0.613540197461213,6,18,24,34751.2294291837,34833.9012949318,29874.4623053435,31831.5506678745,31557.0822019785,28992.3558706604,27073.1610715891,27001.2801902035,30739.3778789706,0.254807404872261,0.0998430869574628
"Q9DD16","Nudt22","Nucleoside diphosphate-linked moiety X motif 22",0.0176304654442877,18,12,24,8019.92399444897,7736.85668458625,10216.9320266011,8173.76929298768,7600.98999860147,9267.65148144658,9628.33806756745,8776.08273476773,8677.5680351259,0.301460272902565,0.109860641479382
"Q9EP53","Tsc1","Hamartin",0.0881374722838137,6,6,24,16079.2616064509,14998.7579321091,15135.7753955089,15259.3885094593,16326.5123979763,13586.9394226581,13953.288398776,14048.3375661026,14923.5326536302,0.183574026264605,0.0668232003942585
"Q9EP69","Sacm1l","Phosphatidylinositide phosphatase SAC1",0.739421720733427,6,18,24,122248.526424836,113493.426311138,112525.594252131,121577.261635438,118378.260947046,126464.141950176,119648.392481966,111889.259941863,118278.107993074,0.12322552546382,0.0443192202055496
"Q9EP71","Rai14","Ankycorbin",0.753526093088858,6,18,24,362762.749163299,349953.652203864,314160.938885576,377935.08737341,352481.995313273,384341.093145279,391344.489150326,328335.095313555,357664.387568573,0.215798812930326,0.0756298766319201
"Q9EPC1","Parva","Alpha-parvin",0.846262341325811,24,12,24,17410.1716778492,15125.3429715027,17117.0922292242,19956.3326033536,19090.1937219107,21939.1760496427,19291.5547668382,17865.8094519925,18474.4591840392,0.368824494956081,0.111700266379153
"Q9EPE9","Atp13a1","Manganese-transporting ATPase 13A1",0.473946784922395,12,12,24,82101.7408676043,65114.6119538925,59685.0810333798,63858.7826448974,59128.3987930188,71430.2028118404,63481.7714903108,55173.4432135429,64996.7541010609,0.414302191340073,0.129603386319655
"Q9EPJ9","Arfgap1","ADP-ribosylation factor GTPase-activating protein 1",0.764966740576497,24,6,24,73365.3669673521,71456.731658979,78233.6514684934,78150.0376303975,71261.3929839819,75193.4174889545,70825.6509671854,74947.3732180635,74179.2027979259,0.099866272781178,0.0400098306371126
"Q9EPL4","Mettl9","Methyltransferase-like protein 9",0.416574279379157,18,12,24,959.562812178653,926.257256435105,1739.76326658565,1236.02232275287,773.813443546003,1606.15261987946,1152.37163430228,1545.34790179213,1242.41140718402,0.777479840779163,0.285240428137006
"Q9EPL8","Ipo7","Importin-7",0.881513303769401,6,18,24,31033.0869770879,24729.0674478061,27711.6193067484,24531.7784588569,24576.837554035,27192.1041161715,21750.4983019205,27045.3831700781,26071.296916588,0.356046295083283,0.107113155308075
"Q9EPU0","Upf1","Regulator of nonsense transcripts 1",0.828159645232816,12,12,24,363831.026313941,369624.182707607,389920.574378518,386300.981929544,365308.768815899,373515.889766233,360639.177516203,359169.621897334,371038.77791566,0.0828780017386051,0.0310886273626756
"Q9EQ06","Hsd17b11","Estradiol 17-beta-dehydrogenase 11",0.442350332594235,12,18,24,1414.78075519586,1941.35419506277,1854.97049736441,2338.00146705329,1811.55412173883,2776.82251782098,1845.0796171043,1929.96691232644,1989.06626045836,0.684764399106167,0.203607637958398
"Q9EQ20","Aldh6a1","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",0.416574279379157,6,12,24,53749.1534729115,52446.6925983851,48484.0915413712,43845.4545264612,48519.414576016,42331.7353642,40777.9851124156,44048.7229528485,46775.4062680761,0.277307444133278,0.10172735892726
"Q9EQ61","Pes1","Pescadillo homolog",0.917960088691796,6,12,24,13291.355246364,10968.959818523,8106.07152067619,12143.8970957595,10285.3995855014,10620.2703334273,10682.0398884986,9992.60702382039,10761.3250640713,0.481844354186442,0.141581766276947
"Q9EQC5","Scyl1","N-terminal kinase-like protein",0.710920177383592,18,12,24,7574.699551617,6415.03687240658,7802.0151945027,5878.53915701023,5668.49233052368,7074.34138551082,7488.1668690787,7635.66172726613,6942.11913598948,0.307330200214855,0.121345137641117
"Q9EQG3","Scel","Sciellin",0.881513303769401,6,18,24,3509.02612578978,4250.9557774522,3998.42320107457,3147.989722993,4583.29257304398,3150.0355643365,4371.6693405164,4126.50044022053,3892.23659317837,0.368760432643413,0.142515126890709
"Q9EQH2","Erap1","Endoplasmic reticulum aminopeptidase 1",0.0650406504065041,18,12,24,8229.88089553692,9972.28571083517,11481.5299286409,10139.6700575867,8899.22713462521,8683.12654451384,10691.2184757889,10864.7178095733,9870.20706963762,0.329440812149381,0.117312687207063
"Q9EQH3","Vps35","Vacuolar protein sorting-associated protein 35",0.254573170731707,12,12,24,104699.622549088,110698.303102447,100082.945164372,105342.627510016,95736.8666775466,113202.219857772,101452.577465849,95291.0521835223,103313.276813827,0.173367530550077,0.0627317251844276
"Q9EQK5","Mvp","Major vault protein",0.220028208744711,6,12,24,494539.00394698,485522.881690825,441229.873140563,425577.213681005,518614.590279229,421027.247107522,399805.861629799,424894.056885937,451401.341045232,0.263199768911464,0.0939897748110942
"Q9EQQ2","Yipf5","Protein YIPF5",0.220028208744711,6,12,24,201177.564476622,184781.726636709,150353.171656266,186041.461112123,201290.433380642,184731.345389755,185682.820883593,174329.848588046,183548.546515469,0.277513838662204,0.0879974067937246
"Q9EQQ9","Mgea5","Protein O-GlcNAcase",0.473946784922395,6,12,24,10739.7437971991,6719.4686613613,8368.45934082048,7743.58650583921,7888.967325271,7887.89722619238,5737.07598582749,7735.76523507452,7852.62050969818,0.63706985524045,0.182580889983655
"Q9EQU5","Set","Protein SET",0.822028465187845,12,18,24,324310.56236645,392714.915436882,367367.701769945,338737.088633986,336314.892747147,329528.084790311,321334.998164997,330831.836799805,342642.51008869,0.208321837396676,0.0721272301381333
"Q9ER72","Cars","Cysteine--tRNA ligase, cytoplasmic",0.914315937940762,18,12,24,161329.649952968,157604.023294651,161469.27703822,167697.400254312,169121.356041602,178127.418495322,183121.260742605,178057.063212797,169565.93112906,0.150485638701399,0.0550215576297492
"Q9ER81","Tor1aip2","Torsin-1A-interacting protein 2, isoform IFRG15",0.881513303769401,6,6,24,10870.4998743891,9119.87670176197,9530.02051631773,9619.49955078446,9709.27166060599,11041.4765931952,10519.5788934595,11924.2149772584,10291.8048459715,0.272482651727905,0.0926062982169559
"Q9ER88","Dap3","28S ribosomal protein S29, mitochondrial",0.254573170731707,18,12,24,10700.5169740421,10898.8672760489,12377.8153677344,12223.9081307974,10125.1233958688,13708.4412283604,12858.2829350384,12933.4552609005,11978.3013210989,0.299150750714532,0.105280014440292
"Q9ERB0","Snap29","Synaptosomal-associated protein 29",0.254573170731707,6,12,24,19507.8727447689,23444.3862215642,14833.5755869308,19480.21755535,23128.2873428694,13948.4072946224,16441.6034131874,18127.3503791558,18613.9625673061,0.510153541601115,0.188606998005226
"Q9ERF3","Wdr61","WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed",0.442350332594235,6,18,24,144756.317169135,150761.735760358,144313.30107936,136749.724575967,148164.50784303,130877.695042312,139266.70495634,128493.519039303,140422.938183226,0.158579623878822,0.0570335232780839
"Q9ERG0","Lima1","LIM domain and actin-binding protein 1",0.0886917960088692,6,18,24,425345.783211167,419537.029895553,334500.120541415,347039.073141146,359575.213015963,362764.093728133,342663.556809181,318056.742006175,363685.201543592,0.295005242857351,0.106957872535667
"Q9ERG2","Strn3","Striatin-3",0.473946784922395,18,12,24,22204.0630564268,24643.7010080167,25550.5296858823,23184.1358032733,25474.2975801992,22923.1381728217,24675.2551419876,24303.5111677811,24119.8289520486,0.138743381477059,0.0507192490806254
"Q9ERI5","Jmjd6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6",0.750554323725055,6,12,24,98674.1396794575,86589.3977319342,82485.0767618691,92568.8163766803,88359.8301655398,104238.424142086,89273.6935620413,91748.5572488971,91742.2419585632,0.237113753880597,0.0753685703410092
"Q9ERN0","Scamp2","Secretory carrier-associated membrane protein 2",0.473946784922395,12,12,24,5886.35840350006,12419.9800634721,10546.051340312,9359.31551832773,11308.5681258044,11281.4426594572,7160.12415932192,8381.51491249426,9542.91939783621,0.684656485881406,0.237159907451956
"Q9ERU9","Ranbp2","E3 SUMO-protein ligase RanBP2",0.828159645232816,12,12,24,274873.370730473,288395.033699579,319840.851328715,283602.175842726,288494.975444155,294890.147517694,267442.55574627,284494.271756534,287754.172758268,0.182093955685094,0.0539618955558431
"Q9ES00","Ube4b","Ubiquitin conjugation factor E4 B",0.920310296191819,12,6,24,26579.7217823923,27920.3704450788,25371.5820176629,28672.003795376,24516.6256882001,26580.140021451,24447.8097489329,23546.7860851885,25954.3799480353,0.197470242804836,0.0690863373965893
"Q9ES28-8","Arhgef7","Rho guanine nucleotide exchange factor 7",0.212860310421286,6,6,24,25669.2858963579,18976.2481781773,20095.7715711138,24692.7883194888,22703.7720297886,17224.905988394,20330.5708481048,17609.396778303,20912.842451216,0.403789199276107,0.150551772356363
"Q9ES97","Rtn3","Reticulon-3",0.881513303769401,6,18,24,38006.1217792349,32602.4476666143,28681.1340509923,35257.2083161659,31475.6445704895,34459.9371272632,36634.495451937,23731.5057753145,32606.0618422514,0.437790251180323,0.142582078847968
"Q9ESC8","Aff4","AF4/FMR2 family member 4",0.828159645232816,12,12,24,20625.8372047434,22059.2738896877,15237.8838632537,21125.876621686,22190.0218651826,21588.8458432011,23960.7021214345,17453.4978726997,20530.2424102361,0.424876535010211,0.137548248745137
"Q9ESD7","Dysf","Dysferlin",0.753526093088858,6,18,24,2544.04627612754,2051.20071685055,2656.1609796289,2725.61048123712,2750.33941409474,3395.57046335987,2686.29714226403,2087.30172890235,2612.06590030814,0.514676810547057,0.161644226210027
"Q9ESJ4","Nckipsd","NCK-interacting protein with SH3 domain",0.881513303769401,6,18,24,1904.64905866841,3010.52700713053,2043.51017315992,2220.75072805323,2172.13223052301,1814.02195913512,1798.91132303388,1580.93798090024,2068.18005757554,0.691230447268769,0.210280972732648
"Q9EST5","Anp32b","Acidic leucine-rich nuclear phosphoprotein 32 family member B",0.00317348377997179,6,12,24,11951.1054551665,8856.34966520632,8834.96095658802,8928.34249873444,9937.99011500056,9701.716682318,7868.0685970259,9129.62452925087,9401.01981241133,0.434318503695751,0.128061665879674
"Q9ESU6","Brd4;Brdt;Brd3","Bromodomain-containing protein 4;Bromodomain testis-specific protein;Bromodomain-containing protein 3",0.254573170731707,12,12,24,17296.2270962979,18204.1840536117,18944.7306619903,12472.8313509155,17448.4457254042,15385.1661470519,14573.760899603,12507.8102225758,15854.1445196813,0.408214981454257,0.158471909122596
"Q9ESV0","Ddx24","ATP-dependent RNA helicase DDX24",0.0440687361419069,12,12,24,4403.30429657142,3691.99390515494,2766.0049373544,2632.65938991526,3083.19407386139,3219.79785111057,3195.70873687794,2762.38501619217,3219.38102587976,0.549995447082035,0.181985087566217
"Q9ESW4","Agk","Acylglycerol kinase, mitochondrial",1,6,18,24,7615.70092153587,6728.46561457439,7441.95392086916,8263.85579169707,6932.42169838824,7892.14978939196,7041.53681153071,6434.41963356536,7293.81302269409,0.250820270884319,0.0847848059909428
"Q9ESZ8","Gtf2i","General transcription factor II-I",0.812361419068736,6,6,24,123785.29326033,127016.725762594,123659.408749147,131781.859166272,117799.213396426,103204.939907933,112466.863857083,112066.400073355,118972.588021642,0.240197508800435,0.0787160497517866
"Q9ET22","Dpp7","Dipeptidyl peptidase 2",0.750554323725055,12,6,24,70945.445567357,68902.7477195455,55682.1196781832,78744.0948707904,66971.6224274109,78534.6158942625,66970.4607334965,63449.4186695466,68775.0656950741,0.335324655229795,0.110687309936946
"Q9ET26","Rnf114","E3 ubiquitin-protein ligase RNF114",0.881513303769401,6,18,24,64096.6290385406,57538.6542697916,59527.1738979077,62924.233999843,61967.106700857,68003.5481365217,62119.7609222972,53588.1974997247,61220.6630581854,0.235465444454535,0.0712602788188527
"Q9ET30","Tm9sf3","Transmembrane 9 superfamily member 3",0.0440687361419069,12,12,24,281539.31554562,273860.9788625,272396.512780612,262728.580929049,269144.441208814,273955.183892181,268635.221378777,258295.768365118,270069.500370334,0.0860650578781727,0.0266226128812219
"Q9ET54-4","Palld","Palladin",0.110014104372355,6,18,24,864570.483441272,812540.684761135,779788.959984634,722532.144701953,730085.680589553,745605.95584255,727137.689800941,704663.053326651,760865.581556086,0.210165151362986,0.0715209879271701
"Q9JHE3","Asah2","Neutral ceramidase;Neutral ceramidase soluble form",0.0881374722838137,6,18,24,18748.9271138789,16578.4555311525,15413.9436152138,15112.2077166117,17121.0491196628,15091.6380347761,16156.2411343307,11922.0611107995,15768.0654220533,0.432955205369159,0.125308179358929
"Q9JHE7","Tssc4","Protein TSSC4",0.750554323725055,24,6,24,3018.78423352525,3295.81411657366,3481.69247036589,3647.21907000754,2430.82666416778,3342.71717787938,2822.04844828817,3283.21043899037,3165.28907747476,0.384291095083862,0.123719830948043
"Q9JHJ0","Tmod3","Tropomodulin-3",0.314174894217207,6,18,24,245589.800066188,243637.702242074,232629.390188657,232760.003249835,247735.007705031,255890.902929394,247493.263414206,236105.918149094,242730.24849306,0.0958327727390849,0.0339460401041712
"Q9JHL1","Slc9a3r2","Na(+)/H(+) exchange regulatory cofactor NHE-RF2",0.473946784922395,6,12,24,4692.83561034929,5033.37685978633,4122.91301983014,4377.49262807611,4461.74257625777,3262.22223160162,3836.83305910824,4496.86290609771,4285.5348613884,0.413286715770853,0.127327846657684
"Q9JHP7","Kdelc1","KDEL motif-containing protein 1",0.710920177383592,6,12,24,8063.72728030762,6024.82018072236,5839.77923607301,7653.79634429663,5515.1470031455,6669.33536650321,4642.52945145435,5382.20458581296,6223.91743103946,0.549685606655276,0.187438101670821
"Q9JHR7","Ide","Insulin-degrading enzyme",0.881513303769401,12,18,24,439444.463836982,437171.162808954,443760.306623039,467968.936846166,417765.779510186,448359.280803261,434497.433724117,404668.635445584,436704.499949786,0.144949963666187,0.0437964130104245
"Q9JHS9","Cwc15","Spliceosome-associated protein CWC15 homolog",0.881513303769401,12,18,24,21914.7185370449,20977.5471894157,17525.5261002036,25137.2940696996,16891.3776717083,19669.117313105,19543.0480585935,17221.7008156844,19860.0412194319,0.415201373797913,0.140730275310302
"Q9JHU4","Dync1h1","Cytoplasmic dynein 1 heavy chain 1",0.828159645232816,6,12,24,1019860.79038043,965386.156731939,953863.063236555,1009339.89845709,938752.630667533,996700.271237332,953989.2282579,922364.387713796,970032.053335322,0.100508434057829,0.0359869159702847
"Q9JI10","Stk3","Serine/threonine-protein kinase 3;Serine/threonine-protein kinase 3 36kDa subunit;Serine/threonine-protein kinase 3 20kDa subunit",0.750554323725055,6,18,24,55278.8127816386,36630.1534654997,41830.9513187974,37898.9553791965,38815.2544263227,36012.2239466147,35749.4960654024,34690.1731885276,39613.2525715,0.519741204182856,0.169324995988683
"Q9JI11","Stk4","Serine/threonine-protein kinase 4;Serine/threonine-protein kinase 4 37kDa subunit;Serine/threonine-protein kinase 4 18kDa subunit",0.442350332594235,6,6,24,3151.68844626909,2411.91577125463,3337.2966573934,2436.68174360009,2591.18948957852,2257.70605295797,2286.47787989678,2560.12669918586,2629.13534251704,0.41062572435007,0.152165238131682
"Q9JI90","Rnf14","E3 ubiquitin-protein ligase RNF14",0.753526093088858,12,18,24,887.796405240938,700.38142291891,1153.10370645172,1572.66134424587,939.391742803165,1265.94756391306,890.809432289441,546.64105078526,994.591583581045,1.0315996137494,0.328088722615503
"Q9JIF0","Prmt1","Protein arginine N-methyltransferase 1",0.258110014104372,6,18,24,175584.023707837,141621.134681485,124986.024652859,137574.035794969,137068.119401566,133551.423277995,127737.912854546,113493.480193534,136452.019320599,0.455035724817081,0.132916476067955
"Q9JIF3","Slc2a8","Solute carrier family 2, facilitated glucose transporter member 8",0.914315937940762,6,12,24,28787.8183373395,27912.5242649511,27872.5174983463,31876.0012428956,34293.9064346772,28858.7038843879,29379.7400576517,25744.8580891247,29340.7587261717,0.29137107275712,0.0898292399366352
"Q9JIF7","Copb1","Coatomer subunit beta",0.562915742793792,6,12,24,71012.5981527139,68508.0325512547,64828.8724509254,78029.0332872846,71317.0997893515,70322.2075953403,70834.0952674925,57663.3128401378,69064.4064918126,0.294880119610687,0.0851663948462286
"Q9JII5","Dazap1","DAZ-associated protein 1",0.917960088691796,6,12,24,27408.341722985,22787.3994055382,17286.2416101349,22229.2386727649,19183.7603623448,16785.4744577707,20018.4988802332,18004.2722957849,20462.9034259446,0.519128055491174,0.173522095456152
"Q9JII6","Akr1a1","Alcohol dehydrogenase [NADP(+)]",0.0193935119887165,24,12,24,157307.966607396,156767.725108773,157754.48846977,164661.722317538,153439.760376396,141261.03685462,161596.372116281,174554.466090198,158417.942242622,0.210161985216221,0.0600278092838212
"Q9JIK5","Ddx21","Nucleolar RNA helicase 2",0.750554323725055,6,12,24,109091.102760393,73273.906976554,71563.0806084966,81663.114742897,89494.9321312511,85436.0197096571,125715.255109135,74010.7490036104,88781.0201302493,0.609952154426617,0.216831969597271
"Q9JIM1","Slc29a1","Equilibrative nucleoside transporter 1",0.405487804878049,12,6,24,6724.78504988197,6212.91927231706,5579.4542132569,6474.47319945953,5868.18779922804,6787.49587254868,5787.09928655984,5190.40790589318,6078.10282489315,0.262760932591425,0.0935278377315601
"Q9JIP6","Fzd2","Frizzled-2",0.662527716186253,6,12,24,84692.1121539363,74516.0095986363,72744.4446383443,83355.5950815886,79471.1725958525,87125.9073239664,79359.5342862526,76824.313989471,79761.136208506,0.180306642674035,0.0630604123311158
"Q9JIS8","Slc12a4","Solute carrier family 12 member 4",0.881513303769401,6,6,24,53074.8257034031,47112.6501161054,48624.2586198209,67885.9059627518,59441.6737669169,61804.9310156101,58674.1192535033,49976.8814034812,55824.4057301991,0.37211781433096,0.130576425289414
